Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne)
10/7/19,"1,892.33","2,538.00","2,461.60","2,186.00"
9/7/19,"1,907.67","2,546.00","2,471.44","2,205.00"
8/7/19,"1,932.00","2,588.33","2,511.62","2,240.00"
5/7/19,"1,855.67","2,482.67","2,411.15","2,150.00"
4/7/19,"1,861.33","2,474.67","2,417.33","2,142.00"
3/7/19,"1,829.33","2,466.67","2,391.80","2,121.00"
2/7/19,"1,849.33","2,499.67","2,423.93","2,145.00"
1/7/19,"1,857.33","2,517.67","2,441.91","2,160.00"
28/06/2019,"1,821.67","2,452.67","2,391.52","2,103.00"
27/06/2019,"1,838.67","2,477.67","2,412.82","2,122.00"
26/06/2019,"1,843.33","2,484.67","2,420.55","2,126.00"
25/06/2019,"1,835.00","2,492.33","2,421.16","2,127.00"
24/06/2019,"1,843.33","2,505.00","2,433.89","2,137.00"
21/06/2019,"1,852.67","2,517.33","2,443.49","2,157.00"
20/06/2019,"1,821.33","2,467.00","2,397.83","2,126.00"
19/06/2019,"1,858.00","2,527.33","2,445.82","2,180.00"
18/06/2019,"1,854.00","2,506.00","2,424.31","2,166.00"
17/06/2019,"1,844.67","2,494.67","2,414.59","2,150.00"
14/06/2019,"1,844.00","2,507.00","2,423.38","2,161.00"
13/06/2019,"1,848.67","2,521.67","2,441.44","2,166.00"
12/6/19,"1,864.33","2,558.67","2,471.06","2,185.00"
11/6/19,"1,848.33","2,537.33","2,453.17","2,168.00"
10/6/19,"1,841.33","2,518.67","2,436.08","2,154.00"
7/6/19,"1,807.67","2,467.00","2,394.07","2,114.00"
6/6/19,"1,794.00","2,429.67","2,364.38","2,093.00"
5/6/19,"1,788.00","2,406.33","2,348.25","2,089.00"
4/6/19,"1,775.33","2,369.00","2,319.34","2,063.00"
3/6/19,"1,759.67","2,356.33","2,297.45","2,050.00"
31/05/2019,"1,787.67","2,407.33","2,341.47","2,099.00"
30/05/2019,"1,797.33","2,441.33","2,364.44","2,123.00"
29/05/2019,"1,789.33","2,442.00","2,360.81","2,120.00"
28/05/2019,"1,789.00","2,450.00","2,367.95","2,120.00"
24/05/2019,"1,788.00","2,459.33","2,374.88","2,121.00"
23/05/2019,"1,773.33","2,428.00","2,347.56","2,100.00"
22/05/2019,"1,762.33","2,415.67","2,335.29","2,093.00"
21/05/2019,"1,770.33","2,437.00","2,356.78","2,111.00"
20/05/2019,"1,744.33","2,384.67","2,311.45","2,069.00"
17/05/2019,"1,727.00","2,351.33","2,283.88","2,046.00"
16/05/2019,"1,736.00","2,368.00","2,304.94","2,062.00"
15/05/2019,"1,694.67","2,319.33","2,260.23","2,017.00"
14/05/2019,"1,677.67","2,296.00","2,241.38","2,000.00"
13/05/2019,"1,693.33","2,293.33","2,253.01","2,006.00"
10/5/19,"1,698.33","2,314.33","2,273.48","2,022.00"
9/5/19,"1,706.67","2,337.33","2,288.84","2,039.00"
8/5/19,"1,704.00","2,313.33","2,275.90","2,030.00"
7/5/19,"1,711.33","2,310.00","2,282.08","2,040.00"
6/5/19,"1,722.00","2,352.33","2,313.81","2,066.00"
3/5/19,"1,732.67","2,378.67","2,337.88","2,090.00"
2/5/19,"1,753.67","2,383.00","2,344.19","2,096.00"
1/5/19,"1,736.33","2,329.33","2,311.43","2,055.00"
30/04/2019,"1,760.67","2,363.67","2,339.12","2,088.00"
29/04/2019,"1,763.33","2,386.67","2,343.03","2,098.00"
26/04/2019,"1,739.33","2,336.00","2,302.57","2,064.00"
25/04/2019,"1,717.67","2,288.67","2,262.06","2,031.00"
24/04/2019,"1,689.67","2,262.00","2,234.73","1,996.00"
23/04/2019,"1,715.67","2,307.67","2,273.82","2,028.00"
22/04/2019,"1,729.00","2,351.33","2,308.08","2,050.00"
18/04/2019,"1,742.33","2,392.33","2,339.01","2,081.00"
17/04/2019,"1,759.33","2,407.67","2,360.86","2,090.00"
16/04/2019,"1,719.67","2,358.00","2,311.01","2,047.00"
15/04/2019,"1,729.33","2,403.67","2,344.71","2,074.00"
12/4/19,"1,779.00","2,418.67","2,383.61","2,108.00"
11/4/19,"1,757.67","2,385.67","2,351.36","2,087.00"
10/4/19,"1,767.67","2,432.67","2,384.36","2,116.00"
9/4/19,"1,761.33","2,428.33","2,373.43","2,104.00"
8/4/19,"1,754.67","2,419.00","2,364.16","2,099.00"
5/4/19,"1,760.33","2,414.33","2,362.78","2,106.00"
4/4/19,"1,757.33","2,409.67","2,363.93","2,107.00"
3/4/19,"1,735.67","2,375.00","2,340.33","2,083.00"
2/4/19,"1,731.00","2,359.33","2,317.54","2,072.00"
1/4/19,"1,711.00","2,318.67","2,293.26","2,045.00"
29/03/2019,"1,695.33","2,274.00","2,249.69","2,004.00"
28/03/2019,"1,681.33","2,252.00","2,232.91","1,990.00"
27/03/2019,"1,662.67","2,247.00","2,233.33","1,983.00"
26/03/2019,"1,656.33","2,235.33","2,222.48","1,968.00"
25/03/2019,"1,648.33","2,227.67","2,209.89","1,953.00"
22/03/2019,"1,606.67","2,166.00","2,152.52","1,907.00"
21/03/2019,"1,606.33","2,146.67","2,131.14","1,878.00"
20/03/2019,"1,602.00","2,160.00","2,147.01","1,891.00"
19/03/2019,"1,631.67","2,214.67","2,200.06","1,939.00"
18/03/2019,"1,637.67","2,203.00","2,194.15","1,937.00"
15/03/2019,"1,635.00","2,215.67","2,203.98","1,948.00"
14/03/2019,"1,657.00","2,227.33","2,222.08","1,966.00"
13/03/2019,"1,658.67","2,227.67","2,219.17","1,963.00"
12/3/19,"1,667.67","2,227.33","2,214.29","1,961.00"
11/3/19,"1,653.00","2,215.33","2,202.49","1,961.00"
8/3/19,"1,657.00","2,218.67","2,197.53","1,955.00"
7/3/19,"1,640.67","2,197.33","2,183.02","1,946.00"
6/3/19,"1,680.33","2,259.67","2,244.02","1,983.00"
5/3/19,"1,625.33","2,176.00","2,165.43","1,917.00"
4/3/19,"1,618.33","2,174.67","2,163.93","1,910.00"
1/3/19,"1,652.67","2,236.67","2,221.08","1,952.00"
28/02/2019,"1,663.33","2,268.67","2,248.39","1,976.00"
27/02/2019,"1,694.67","2,329.00","2,303.10","2,026.00"
26/02/2019,"1,687.00","2,303.00","2,279.39","2,004.00"
25/02/2019,"1,695.33","2,276.00","2,255.01","1,987.00"
22/02/2019,"1,719.00","2,308.00","2,286.86","2,017.00"
21/02/2019,"1,711.67","2,294.67","2,274.72","2,007.00"
20/02/2019,"1,729.67","2,330.00","2,306.28","2,029.00"
19/02/2019,"1,741.67","2,368.00","2,329.36","2,055.00"
18/02/2019,"1,750.00","2,357.50","2,319.66","2,051.00"
15/02/2019,"1,744.00","2,347.00","2,304.83","2,045.00"
14/02/2019,"1,714.67","2,265.00","2,239.27","1,985.00"
13/02/2019,"1,712.00","2,278.33","2,250.43","1,994.00"
12/2/19,"1,704.33","2,254.33","2,235.71","1,976.00"
11/2/19,"1,704.67","2,247.00","2,229.70","1,977.00"
8/2/19,"1,672.33","2,226.00","2,204.32","1,946.00"
7/2/19,"1,678.33","2,246.33","2,221.64","1,956.00"
6/2/19,"1,692.67","2,277.67","2,245.12","1,973.00"
5/2/19,"1,663.67","2,248.00","2,210.50","1,938.00"
4/2/19,"1,639.67","2,249.33","2,205.41","1,929.00"
1/2/19,"1,605.33","2,212.00","2,166.36","1,888.00"
31/01/2019,"1,586.67","2,199.33","2,151.23","1,878.00"
30/01/2019,"1,595.67","2,204.67","2,154.16","1,887.00"
29/01/2019,"1,604.33","2,244.67","2,186.69","1,914.00"
28/01/2019,"1,620.67","2,280.00","2,215.88","1,937.00"
25/01/2019,"1,617.33","2,253.33","2,201.22","1,929.00"
24/01/2019,"1,645.00","2,283.33","2,223.05","1,963.00"
23/01/2019,"1,635.00","2,276.00","2,216.32","1,946.00"
22/01/2019,"1,647.33","2,273.67","2,213.45","1,949.00"
21/01/2019,"1,681.33","2,304.67","2,246.25","1,976.00"
18/01/2019,"1,687.33","2,335.67","2,265.57","1,994.00"
17/01/2019,"1,698.67","2,370.00","2,293.34","2,015.00"
16/01/2019,"1,702.33","2,348.33","2,278.56","1,998.00"
15/01/2019,"1,686.33","2,300.00","2,235.49","1,963.00"
14/01/2019,"1,702.67","2,368.67","2,289.41","1,995.00"
11/1/19,"1,721.33","2,391.00","2,309.59","2,012.00"
10/1/19,"1,732.33","2,399.00","2,314.95","2,010.00"
9/1/19,"1,732.00","2,390.00","2,309.76","2,004.00"
8/1/19,"1,753.67","2,410.00","2,330.72","2,037.00"
7/1/19,"1,767.67","2,433.00","2,354.57","2,053.00"
4/1/19,"1,744.33","2,389.00","2,315.36","2,028.00"
3/1/19,"1,778.67","2,425.00","2,345.64","2,057.00"
2/1/19,"1,780.33","2,422.00","2,342.18","2,062.00"
31/12/2018,"1,779.33","2,440.67","2,365.33","2,065.00"
28/12/2018,"1,777.00","2,417.67","2,346.69","2,051.00"
27/12/2018,"1,765.00","2,388.00","2,318.26","2,033.00"
26/12/2018,"1,740.33","2,451.67","2,338.52","2,050.00"
24/12/2018,"1,715.67","2,333.67","2,269.19","1,987.00"
21/12/2018,"1,697.67","2,289.67","2,231.17","1,957.00"
20/12/2018,"1,699.00","2,287.00","2,228.48","1,949.00"
19/12/2018,"1,720.00","2,325.67","2,262.47","1,980.00"
18/12/2018,"1,696.33","2,302.67","2,233.51","1,965.00"
17/12/2018,"1,670.00","2,243.33","2,183.20","1,925.00"
14/12/2018,"1,678.33","2,250.00","2,189.57","1,938.00"
13/12/2018,"1,686.67","2,249.33","2,200.17","1,937.00"
12/12/18,"1,629.67","2,179.67","2,130.95","1,876.00"
11/12/18,"1,609.00","2,123.67","2,078.92","1,837.00"
10/12/18,"1,652.00","2,212.00","2,151.88","1,894.00"
7/12/18,"1,644.00","2,243.33","2,178.88","1,913.00"
6/12/18,"1,583.67","2,148.00","2,095.11","1,842.00"
5/12/18,"1,582.00","2,123.00","2,079.48","1,832.00"
4/12/18,"1,620.00","2,192.67","2,136.45","1,882.00"
3/12/18,"1,626.67","2,210.00","2,149.89","1,894.00"
30/11/2018,"1,627.67","2,211.67","2,154.66","1,903.00"
29/11/2018,"1,611.33","2,183.67","2,132.11","1,873.00"
28/11/2018,"1,599.00","2,135.67","2,096.95","1,858.00"
27/11/2018,"1,608.67","2,152.33","2,109.65","1,870.00"
26/11/2018,"1,583.00","2,132.33","2,089.81","1,843.00"
23/11/2018,"1,589.33","2,137.00","2,095.57","1,849.00"
22/11/2018,"1,605.00","2,145.00","2,115.51","1,855.00"
21/11/2018,"1,611.67","2,153.00","2,116.35","1,856.00"
20/11/2018,"1,625.67","2,201.33","2,151.74","1,889.00"
19/11/2018,"1,639.67","2,216.00","2,171.37","1,896.00"
16/11/2018,"1,648.67","2,249.67","2,192.96","1,923.00"
15/11/2018,"1,645.00","2,221.67","2,169.39","1,916.00"
14/11/2018,"1,610.00","2,200.00","2,157.93","1,908.00"
13/11/2018,"1,626.33","2,241.33","2,190.27","1,940.00"
12/11/18,"1,641.67","2,241.67","2,186.52","1,943.00"
9/11/18,"1,664.33","2,273.67","2,227.39","1,965.00"
8/11/18,"1,668.67","2,302.67","2,255.78","1,976.00"
7/11/18,"1,717.00","2,396.00","2,337.36","2,039.00"
6/11/18,"1,717.33","2,381.00","2,323.68","2,037.00"
5/11/18,"1,705.33","2,325.67","2,283.37","2,003.00"
2/11/18,"1,697.33","2,294.00","2,257.52","1,983.00"
1/11/18,"1,695.67","2,284.33","2,254.91","1,977.00"
31/10/2018,"1,705.33","2,248.00","2,221.55","1,963.00"
30/10/2018,"1,710.67","2,229.00","2,211.89","1,947.00"
29/10/2018,"1,680.00","2,208.67","2,189.82","1,924.00"
26/10/2018,"1,707.67","2,261.33","2,235.95","1,963.00"
25/10/2018,"1,679.33","2,219.00","2,196.53","1,931.00"
24/10/2018,"1,626.67","2,163.67","2,140.59","1,879.00"
23/10/2018,"1,646.00","2,209.00","2,182.88","1,901.00"
22/10/2018,"1,656.67","2,233.67","2,202.12","1,920.00"
19/10/2018,"1,624.00","2,175.00","2,156.99","1,875.00"
18/10/2018,"1,599.00","2,161.67","2,135.33","1,858.00"
17/10/2018,"1,631.33","2,228.00","2,195.86","1,903.00"
16/10/2018,"1,607.00","2,202.33","2,172.55","1,875.00"
15/10/2018,"1,588.67","2,150.33","2,130.64","1,838.00"
12/10/18,"1,612.33","2,167.67","2,154.34","1,863.00"
11/10/18,"1,572.33","2,118.33","2,105.83","1,821.00"
10/10/18,"1,564.33","2,115.00","2,099.31","1,820.00"
9/10/18,"1,587.33","2,145.00","2,125.06","1,850.00"
8/10/18,"1,567.00","2,116.33","2,090.62","1,822.00"
5/10/18,"1,541.33","2,057.00","2,047.21","1,778.00"
4/10/18,"1,529.00","2,030.67","2,019.85","1,755.00"
3/10/18,"1,520.33","2,036.67","2,014.80","1,748.00"
2/10/18,"1,557.33","2,097.00","2,068.75","1,790.00"
1/10/18,"1,487.67","2,020.67","1,988.14","1,719.00"
28/09/2018,"1,523.00","2,087.33","2,046.49","1,760.00"
27/09/2018,"1,554.33","2,141.67","2,098.36","1,798.00"
26/09/2018,"1,568.00","2,183.00","2,133.48","1,815.00"
25/09/2018,"1,588.33","2,210.67","2,159.15","1,834.00"
24/09/2018,"1,618.00","2,249.33","2,196.11","1,866.00"
21/09/2018,"1,593.33","2,182.00","2,141.84","1,824.00"
20/09/2018,"1,591.00","2,223.00","2,173.97","1,851.00"
19/09/2018,"1,591.67","2,207.33","2,160.49","1,849.00"
18/09/2018,"1,616.33","2,260.00","2,202.32","1,884.00"
17/09/2018,"1,608.33","2,251.67","2,192.28","1,876.00"
14/09/2018,"1,606.67","2,232.67","2,176.97","1,867.00"
13/09/2018,"1,649.33","2,319.00","2,249.46","1,927.00"
12/9/18,"1,664.00","2,328.67","2,257.54","1,942.00"
11/9/18,"1,652.67","2,299.33","2,233.40","1,928.00"
10/9/18,"1,658.00","2,313.33","2,246.06","1,935.00"
7/9/18,"1,651.67","2,273.00","2,214.13","1,913.00"
6/9/18,"1,664.00","2,295.33","2,233.09","1,923.00"
5/9/18,"1,686.33","2,316.00","2,254.50","1,941.00"
4/9/18,"1,703.33","2,338.00","2,271.35","1,964.00"
3/9/18,"1,679.33","2,340.50","2,260.77","1,946.00"
31/08/2018,"1,697.00","2,343.00","2,281.30","1,966.00"
30/08/2018,"1,669.67","2,290.33","2,239.26","1,923.00"
29/08/2018,"1,706.67","2,359.67","2,299.07","1,965.00"
28/08/2018,"1,711.67","2,332.00","2,278.75","1,945.00"
27/08/2018,"1,722.83","2,350.67","2,294.70","1,966.00"
24/08/2018,"1,734.00","2,370.00","2,308.50","1,987.00"
23/08/2018,"1,718.33","2,347.33","2,285.43","1,975.00"
22/08/2018,"1,695.33","2,318.33","2,262.70","1,952.00"
21/08/2018,"1,663.00","2,266.33","2,211.54","1,918.00"
20/08/2018,"1,638.67","2,203.67","2,156.93","1,886.00"
17/08/2018,"1,616.00","2,161.33","2,118.42","1,856.00"
16/08/2018,"1,618.67","2,170.33","2,123.46","1,865.00"
15/08/2018,"1,612.67","2,156.00","2,109.66","1,862.00"
14/08/2018,"1,579.00","2,132.67","2,080.84","1,833.00"
13/08/2018,"1,584.33","2,133.00","2,086.18","1,829.00"
10/8/18,"1,590.33","2,116.33","2,082.42","1,825.00"
9/8/18,"1,586.00","2,119.33","2,088.82","1,806.00"
8/8/18,"1,597.00","2,146.00","2,110.45","1,820.00"
7/8/18,"1,585.67","2,136.67","2,104.80","1,815.00"
6/8/18,"1,615.00","2,162.00","2,135.31","1,847.00"
3/8/18,"1,572.67","2,099.00","2,081.92","1,795.00"
2/8/18,"1,585.00","2,126.00","2,105.06","1,813.00"
1/8/18,"1,572.67","2,121.67","2,101.51","1,801.00"
31/07/2018,"1,632.67","2,199.00","2,179.75","1,862.00"
30/07/2018,"1,669.00","2,266.33","2,239.25","1,911.00"
27/07/2018,"1,669.33","2,262.33","2,235.64","1,918.00"
26/07/2018,"1,712.33","2,331.33","2,299.10","1,973.00"
25/07/2018,"1,668.33","2,278.00","2,245.27","1,923.00"
24/07/2018,"1,673.67","2,278.33","2,248.26","1,923.00"
23/07/2018,"1,694.67","2,321.67","2,281.14","1,948.00"
20/07/2018,"1,715.67","2,346.00","2,306.67","1,970.00"
19/07/2018,"1,710.00","2,316.33","2,277.92","1,963.00"
18/07/2018,"1,722.67","2,360.33","2,313.38","1,988.00"
17/07/2018,"1,747.33","2,419.67","2,369.76","2,029.00"
16/07/2018,"1,765.33","2,417.33","2,386.23","2,039.00"
13/07/2018,"1,818.33","2,523.33","2,473.27","2,119.00"
12/7/18,"1,798.00","2,488.33","2,443.97","2,090.00"
11/7/18,"1,799.67","2,486.67","2,444.57","2,086.00"
10/7/18,"1,809.00","2,515.33","2,468.11","2,104.00"
9/7/18,"1,781.00","2,466.00","2,421.59","2,062.00"
6/7/18,"1,787.33","2,481.33","2,435.77","2,076.00"
5/7/18,"1,808.67","2,492.00","2,451.11","2,096.00"
4/7/18,"1,798.67","2,479.50","2,438.43","2,095.00"
3/7/18,"1,797.00","2,467.00","2,427.61","2,083.00"
2/7/18,"1,831.33","2,511.33","2,468.24","2,126.00"
29/06/2018,"1,827.00","2,521.33","2,476.76","2,122.00"
28/06/2018,"1,811.33","2,464.67","2,428.27","2,098.00"
27/06/2018,"1,768.67","2,397.67","2,369.74","2,046.00"
26/06/2018,"1,811.33","2,490.33","2,454.64","2,103.00"
25/06/2018,"1,816.33","2,508.00","2,469.44","2,111.00"
22/06/2018,"1,814.00","2,533.33","2,480.28","2,132.00"
21/06/2018,"1,822.33","2,531.67","2,483.06","2,140.00"
20/06/2018,"1,843.67","2,570.00","2,512.88","2,169.00"
19/06/2018,"1,785.33","2,469.33","2,421.33","2,091.00"
18/06/2018,"1,780.33","2,487.33","2,432.84","2,096.00"
15/06/2018,"1,806.00","2,528.33","2,474.50","2,129.00"
14/06/2018,"1,738.33","2,438.67","2,387.75","2,053.00"
13/06/2018,"1,695.67","2,393.33","2,340.90","1,986.00"
12/6/18,"1,738.00","2,429.67","2,390.29","2,027.00"
11/6/18,"1,726.00","2,403.33","2,366.67","2,005.00"
8/6/18,"1,737.33","2,410.67","2,379.60","2,023.00"
7/6/18,"1,669.00","2,320.33","2,291.37","1,937.00"
6/6/18,"1,695.00","2,345.00","2,319.97","1,971.00"
5/6/18,"1,696.67","2,346.00","2,316.00","1,984.00"
4/6/18,"1,741.67","2,395.00","2,366.64","2,024.00"
1/6/18,"1,803.67","2,495.33","2,463.02","2,110.00"
31/05/2018,"1,810.67","2,499.67","2,463.66","2,110.00"
30/05/2018,"1,856.67","2,572.33","2,530.27","2,171.00"
29/05/2018,"1,848.67","2,539.33","2,505.87","2,169.00"
25/05/2018,"1,875.00","2,597.00","2,558.55","2,193.00"
24/05/2018,"1,888.00","2,639.67","2,593.81","2,212.00"
23/05/2018,"1,903.00","2,654.33","2,608.50","2,229.00"
22/05/2018,"1,877.00","2,629.33","2,587.46","2,196.00"
21/05/2018,"1,885.33","2,652.67","2,602.00","2,212.00"
18/05/2018,"1,906.00","2,687.33","2,638.70","2,242.00"
17/05/2018,"1,879.67","2,656.67","2,608.62","2,213.00"
16/05/2018,"1,922.00","2,751.33","2,682.58","2,276.00"
15/05/2018,"1,898.67","2,688.33","2,637.87","2,224.00"
14/05/2018,"1,954.00","2,792.00","2,735.52","2,285.00"
11/5/18,"1,973.67","2,819.00","2,757.91","2,309.00"
10/5/18,"1,958.00","2,774.00","2,719.47","2,286.00"
9/5/18,"1,951.00","2,785.33","2,727.93","2,301.00"
8/5/18,"1,960.00","2,789.33","2,731.04","2,303.00"
7/5/18,"1,959.67","2,868.67","2,775.24","2,328.00"
4/5/18,"1,959.33","2,794.00","2,734.00","2,290.00"
3/5/18,"1,963.33","2,847.33","2,767.13","2,313.00"
2/5/18,"1,953.00","2,825.67","2,752.98","2,299.00"
1/5/18,"1,965.67","2,898.67","2,799.50","2,333.00"
30/04/2018,"1,924.00","2,822.33","2,746.23","2,275.00"
27/04/2018,"1,911.67","2,823.33","2,741.37","2,264.00"
26/04/2018,"1,898.33","2,796.67","2,730.92","2,255.00"
25/04/2018,"1,883.67","2,841.33","2,745.07","2,255.00"
24/04/2018,"1,880.33","2,821.00","2,735.19","2,237.00"
23/04/2018,"1,843.33","2,744.67","2,669.03","2,185.00"
20/04/2018,"1,840.67","2,743.33","2,673.94","2,177.00"
19/04/2018,"1,883.33","2,810.67","2,751.73","2,232.00"
18/04/2018,"1,879.67","2,812.33","2,753.51","2,225.00"
17/04/2018,"1,828.00","2,714.33","2,674.61","2,167.00"
16/04/2018,"1,829.00","2,723.67","2,682.65","2,169.00"
13/04/2018,"1,758.00","2,572.67","2,549.32","2,069.00"
12/4/18,"1,753.67","2,560.33","2,538.90","2,061.00"
11/4/18,"1,766.33","2,581.00","2,555.02","2,063.00"
10/4/18,"1,734.67","2,530.67","2,503.06","2,029.00"
9/4/18,"1,749.00","2,542.00","2,516.64","2,043.00"
6/4/18,"1,713.33","2,490.33","2,462.02","2,006.00"
5/4/18,"1,757.00","2,531.33","2,503.56","2,048.00"
4/4/18,"1,751.67","2,521.33","2,503.87","2,037.00"
3/4/18,"1,758.00","2,525.33","2,508.78","2,046.00"
2/4/18,"1,766.00","2,650.67","2,574.03","2,094.00"
29/03/2018,"1,774.00","2,573.00","2,540.41","2,068.00"
28/03/2018,"1,814.00","2,612.33","2,595.92","2,102.00"
27/03/2018,"1,785.00","2,586.67","2,566.84","2,069.00"
26/03/2018,"1,832.67","2,653.33","2,641.33","2,123.00"
23/03/2018,"1,833.33","2,654.33","2,634.29","2,131.00"
22/03/2018,"1,798.33","2,553.67","2,555.31","2,076.00"
21/03/2018,"1,786.00","2,554.33","2,542.99","2,074.00"
20/03/2018,"1,766.33","2,512.00","2,501.57","2,041.00"
19/03/2018,"1,743.00","2,466.67","2,466.72","2,000.00"
16/03/2018,"1,800.00","2,548.00","2,538.05","2,065.00"
15/03/2018,"1,797.67","2,550.00","2,538.22","2,061.00"
14/03/2018,"1,797.33","2,564.67","2,546.98","2,059.00"
13/03/2018,"1,779.67","2,552.33","2,531.10","2,040.00"
12/3/18,"1,793.00","2,560.00","2,535.37","2,059.00"
9/3/18,"1,747.00","2,478.67","2,460.53","1,996.00"
8/3/18,"1,776.67","2,504.00","2,489.36","2,022.00"
7/3/18,"1,733.00","2,457.00","2,441.34","1,970.00"
6/3/18,"1,734.33","2,453.67","2,440.65","1,966.00"
5/3/18,"1,717.33","2,460.67","2,429.98","1,970.00"
2/3/18,"1,653.33","2,346.00","2,320.70","1,884.00"
1/3/18,"1,624.67","2,279.00","2,265.31","1,854.00"
28/02/2018,"1,596.33","2,239.33","2,229.72","1,825.00"
27/02/2018,"1,589.33","2,244.00","2,235.88","1,826.00"
26/02/2018,"1,578.33","2,230.33","2,225.37","1,808.00"
23/02/2018,"1,562.67","2,218.00","2,209.04","1,797.00"
22/02/2018,"1,541.67","2,176.00","2,170.87","1,761.00"
21/02/2018,"1,553.67","2,192.67","2,187.94","1,777.00"
20/02/2018,"1,531.67","2,168.67","2,164.73","1,754.00"
19/02/2018,"1,520.00","2,159.00","2,151.94","1,736.00"
16/02/2018,"1,522.00","2,149.33","2,152.74","1,730.00"
15/02/2018,"1,516.33","2,148.00","2,149.08","1,720.00"
14/02/2018,"1,483.00","2,105.67","2,096.42","1,691.00"
13/02/2018,"1,467.67","2,032.00","2,043.18","1,652.00"
12/2/18,"1,456.67","1,995.67","2,012.11","1,639.00"
9/2/18,"1,487.00","2,059.00","2,063.97","1,687.00"
8/2/18,"1,477.00","2,053.00","2,063.50","1,685.00"
7/2/18,"1,463.67","2,039.00","2,042.90","1,664.00"
6/2/18,"1,476.00","2,060.33","2,067.39","1,670.00"
5/2/18,"1,471.00","2,061.67","2,068.59","1,667.00"
2/2/18,"1,469.00","2,074.33","2,081.85","1,672.00"
1/2/18,"1,422.67","2,036.00","2,038.76","1,634.00"
31/01/2018,"1,415.33","2,003.33","2,013.70","1,619.00"
30/01/2018,"1,404.00","1,990.33","1,993.24","1,609.00"
29/01/2018,"1,391.33","1,961.33","1,963.85","1,591.00"
26/01/2018,"1,402.67","2,008.67","2,005.28","1,614.00"
25/01/2018,"1,379.00","1,972.67","1,977.04","1,583.00"
24/01/2018,"1,379.00","1,980.00","1,976.02","1,594.00"
23/01/2018,"1,387.67","1,946.33","1,949.88","1,588.00"
22/01/2018,"1,395.33","1,960.67","1,960.28","1,601.00"
19/01/2018,"1,403.67","1,945.33","1,951.37","1,595.00"
18/01/2018,"1,424.67","1,999.33","1,997.18","1,631.00"
17/01/2018,"1,435.67","2,004.67","2,002.10","1,637.00"
16/01/2018,"1,409.67","1,948.33","1,951.66","1,595.00"
15/01/2018,"1,423.33","1,937.67","1,957.84","1,596.00"
12/1/18,"1,402.00","1,927.00","1,929.37","1,591.00"
11/1/18,"1,417.67","1,933.67","1,933.58","1,606.00"
10/1/18,"1,426.33","1,949.33","1,944.57","1,625.00"
9/1/18,"1,400.00","1,908.33","1,906.69","1,599.00"
8/1/18,"1,394.67","1,912.00","1,908.56","1,593.00"
5/1/18,"1,387.67","1,897.00","1,895.86","1,575.00"
4/1/18,"1,391.33","1,899.67","1,897.96","1,574.00"
3/1/18,"1,396.00","1,893.67","1,896.29","1,577.00"
2/1/18,"1,407.00","1,937.67","1,930.98","1,602.00"
29/12/2017,"1,399.67","1,893.67","1,899.06","1,580.00"
28/12/2017,"1,415.00","1,898.33","1,906.56","1,595.00"
27/12/2017,"1,389.00","1,868.67","1,871.25","1,573.00"
26/12/2017,"1,395.00","1,854.67","1,867.18","1,574.00"
22/12/2017,"1,401.00","1,823.33","1,855.70","1,567.00"
21/12/2017,"1,427.33","1,911.00","1,916.34","1,615.00"
20/12/2017,"1,439.33","1,923.33","1,932.78","1,627.00"
