CustomerID,Age,Gender,Annual Income (k$),Spending Score (1-100),Purchase History,Sales
4400,41,Female,65,48,8,96
4401,52,Male,127,51,62,372
4402,61,Female,115,57,5,30
4403,65,Female,17,71,17,153
4404,40,Female,93,37,50,400
4405,34,Female,112,87,51,306
4406,18,Female,37,75,85,1020
4407,48,Male,73,74,80,960
4408,48,Male,127,85,11,88
4409,59,Female,82,55,55,440
4410,59,Male,68,41,7,91
4411,51,Male,71,97,54,432
4412,26,Female,125,20,30,420
4413,39,Female,74,33,35,455
4414,30,Female,87,40,66,462
4415,42,Male,69,99,30,180
4416,65,Female,131,34,71,852
4417,35,Male,77,62,59,413
4418,68,Male,69,100,32,192
4419,29,Male,39,91,48,576
4420,57,Female,40,19,85,1020
4421,34,Male,77,43,42,378
4422,32,Female,87,69,34,442
4423,59,Female,93,63,70,700
4424,32,Female,79,93,12,108
4425,32,Female,83,10,18,126
4426,56,Female,23,13,66,726
4427,30,Male,40,93,79,1027
4428,34,Male,42,5,67,536
4429,49,Male,54,58,83,913
4430,26,Male,148,59,70,490
4431,57,Male,41,76,44,264
4432,37,Female,52,59,17,85
4433,43,Female,99,77,21,210
4434,44,Male,78,86,19,171
4435,38,Male,44,15,37,222
4436,35,Male,113,77,20,140
4437,30,Female,145,1,17,221
4438,33,Female,26,38,90,630
4439,26,Female,105,53,27,297
4440,29,Male,44,52,40,200
4441,61,Male,52,1,47,517
4442,55,Male,99,11,54,702
4443,36,Male,74,58,78,936
4444,24,Female,52,40,85,935
4445,52,Male,118,86,98,1372
4446,65,Male,43,99,17,204
4447,35,Male,126,60,34,272
4448,33,Female,35,44,61,366
4449,56,Female,133,6,34,442
4450,21,Male,74,28,75,525
4451,42,Female,127,31,14,112
4452,49,Female,143,8,70,770
4453,57,Female,72,5,98,588
4454,30,Female,17,54,87,1044
4455,62,Female,37,17,43,602
4456,34,Male,97,38,41,492
4457,66,Male,69,9,7,63
4458,54,Male,124,74,93,1209
4459,23,Female,130,84,38,456
4460,36,Female,76,78,90,450
4461,30,Female,101,14,42,546
4462,43,Female,114,26,18,162
4463,31,Male,41,93,68,884
4464,48,Male,48,62,43,559
4465,21,Male,47,91,58,812
4466,56,Male,106,25,6,84
4467,25,Male,110,80,47,329
4468,42,Male,109,36,57,684
4469,30,Female,52,98,7,77
4470,49,Female,55,80,45,495
4471,55,Male,93,33,12,168
4472,55,Female,142,3,94,564
4473,45,Male,36,87,79,474
4474,47,Male,30,11,67,402
4475,20,Female,46,58,69,414
4476,45,Male,52,64,83,664
4477,20,Male,112,18,8,88
4478,62,Male,35,47,72,432
4479,51,Female,70,44,96,864
4480,33,Female,60,93,14,154
4481,39,Female,57,59,79,1027
4482,49,Female,134,50,54,648
4483,55,Male,60,69,27,351
4484,25,Female,62,88,65,715
4485,25,Female,98,29,51,357
4486,23,Female,45,93,7,35
4487,31,Male,85,90,21,294
4488,49,Female,22,67,26,286
4489,52,Female,144,2,95,950
4490,27,Male,66,25,20,120
4491,20,Male,59,19,84,420
4492,29,Male,51,40,7,98
4493,66,Male,58,2,56,448
4494,48,Female,131,83,37,296
4495,46,Male,52,65,46,460
4496,22,Female,113,62,6,54
4497,69,Female,138,91,43,559
4498,42,Female,20,54,50,600
4499,58,Female,82,45,52,676
4500,48,Female,115,49,31,434
4501,38,Male,148,99,19,209
4502,37,Female,27,69,11,143
4503,56,Female,44,38,61,427
4504,39,Female,114,4,46,598
4505,21,Male,16,17,13,78
4506,30,Female,72,53,10,130
4507,62,Female,50,85,61,610
4508,59,Male,86,53,80,640
4509,67,Female,140,31,34,204
4510,66,Female,91,22,59,826
4511,37,Male,64,11,88,616
4512,69,Female,46,34,88,792
4513,30,Female,112,15,58,754
4514,34,Female,57,10,31,341
4515,53,Female,139,96,88,616
4516,50,Female,109,53,63,504
4517,18,Male,92,48,11,66
4518,32,Male,68,31,44,528
4519,30,Male,61,37,98,980
4520,34,Female,28,28,76,532
4521,41,Female,69,31,6,54
4522,25,Female,77,70,18,162
4523,67,Male,33,14,14,70
4524,44,Female,105,87,54,486
4525,62,Female,115,16,22,220
4526,40,Female,51,25,22,308
4527,63,Male,121,39,20,280
4528,25,Male,106,66,56,336
4529,25,Female,66,38,73,511
4530,43,Female,42,41,56,784
4531,64,Female,50,98,35,315
4532,30,Male,130,40,88,616
4533,56,Male,78,64,27,243
4534,54,Male,32,89,46,414
4535,66,Female,103,100,85,1020
4536,45,Male,92,16,66,924
4537,42,Female,104,82,81,1053
4538,33,Female,22,77,54,648
4539,19,Male,29,59,81,567
4540,35,Female,21,91,85,425
4541,34,Male,31,98,19,133
4542,47,Female,100,11,94,470
4543,56,Female,132,1,48,624
4544,30,Male,78,13,96,672
4545,49,Female,26,30,46,552
4546,67,Female,70,69,49,490
4547,46,Female,115,18,98,686
4548,63,Female,30,78,39,507
4549,47,Female,16,13,26,312
4550,35,Female,142,32,78,546
4551,30,Female,106,71,79,869
4552,60,Female,119,72,42,378
4553,38,Male,45,50,74,444
4554,47,Male,61,71,68,816
4555,38,Female,57,80,11,55
4556,65,Female,79,31,48,384
4557,34,Male,64,51,80,640
4558,57,Female,15,27,11,154
4559,36,Male,136,60,70,630
4560,69,Male,42,33,64,512
4561,32,Male,100,53,5,25
4562,26,Female,96,93,66,726
4563,69,Female,36,72,91,1274
4564,27,Female,55,33,93,558
4565,61,Male,90,41,22,308
4566,48,Male,103,19,11,77
4567,40,Male,73,85,58,522
4568,69,Female,83,41,71,852
4569,47,Male,137,85,97,1358
4570,50,Male,88,89,14,168
4571,69,Female,21,42,65,390
4572,26,Male,115,23,63,819
4573,64,Male,125,75,63,630
4574,18,Female,66,33,73,949
4575,61,Female,38,20,67,536
4576,52,Male,40,25,12,84
4577,28,Female,139,90,82,738
4578,51,Male,104,52,59,531
4579,33,Female,136,12,10,80
4580,26,Male,24,32,5,55
4581,49,Female,31,33,60,720
4582,32,Male,16,74,79,711
4583,29,Female,126,68,92,1196
4584,50,Female,41,15,14,154
4585,62,Female,85,51,27,297
4586,31,Female,132,6,20,240
4587,25,Female,23,91,20,160
4588,25,Female,100,69,60,840
4589,44,Female,37,69,99,990
4590,29,Male,87,82,10,90
4591,18,Male,41,92,34,170
4592,60,Female,107,35,67,871
4593,57,Female,95,86,5,30
4594,59,Male,98,34,55,550
4595,68,Male,57,63,93,1116
4596,28,Female,21,68,50,350
4597,56,Male,106,18,25,225
4598,60,Male,97,26,42,462
4599,48,Female,98,86,73,584
4600,34,Female,58,97,67,603
4601,50,Female,54,61,54,270
4602,49,Male,149,78,16,128
4603,46,Female,39,95,73,803
4604,38,Female,73,74,77,1078
4605,38,Male,117,88,48,528
4606,57,Female,100,85,56,784
4607,40,Male,126,48,13,182
4608,23,Male,100,72,69,552
4609,39,Male,112,96,14,140
4610,67,Male,76,31,50,450
4611,55,Male,22,34,62,310
4612,54,Male,127,87,41,492
4613,62,Female,74,89,56,616
4614,68,Female,74,7,85,765
4615,25,Female,120,83,17,238
4616,58,Male,16,7,10,140
4617,66,Female,105,47,62,682
4618,52,Male,28,8,52,728
4619,68,Female,62,78,36,252
4620,28,Male,117,1,15,180
4621,41,Female,70,77,85,765
4622,66,Male,26,3,9,54
4623,38,Female,69,53,10,60
4624,68,Male,124,92,78,624
4625,19,Female,18,38,98,1078
4626,57,Male,50,51,25,350
4627,36,Female,145,15,46,368
4628,56,Female,15,100,85,1105
4629,45,Female,31,67,31,186
4630,34,Male,76,64,7,70
4631,23,Male,62,68,64,512
4632,36,Male,76,5,97,970
4633,55,Male,83,90,70,980
4634,45,Male,117,89,97,1261
4635,19,Female,124,10,53,742
4636,55,Male,105,8,38,494
4637,54,Female,128,12,41,533
4638,68,Female,103,64,46,598
4639,69,Male,70,59,69,483
4640,21,Female,92,67,64,832
4641,39,Male,28,91,94,658
4642,43,Male,39,50,5,70
4643,66,Male,146,23,63,441
4644,60,Female,46,40,8,72
4645,53,Male,96,97,18,180
4646,30,Male,92,78,22,286
4647,69,Male,120,87,38,190
4648,49,Female,34,95,5,60
4649,34,Male,88,77,57,456
4650,58,Female,24,76,26,364
4651,53,Female,137,99,84,924
4652,63,Male,48,18,65,650
4653,36,Female,54,21,26,260
4654,52,Female,141,1,54,594
4655,63,Male,47,38,20,160
4656,57,Male,85,41,32,320
4657,45,Male,147,42,96,672
4658,18,Female,112,9,90,810
4659,59,Male,138,23,74,444
4660,35,Female,57,78,93,651
4661,65,Female,128,11,46,598
4662,57,Female,103,71,70,700
4663,50,Female,27,31,75,525
4664,29,Female,142,88,85,510
4665,25,Male,66,26,39,351
4666,41,Male,31,30,24,336
4667,33,Female,27,34,6,54
4668,67,Female,98,46,11,55
4669,21,Male,111,69,53,371
4670,55,Male,120,5,87,957
4671,61,Female,110,61,80,1040
4672,44,Female,22,83,13,117
4673,26,Male,70,38,31,248
4674,64,Male,118,28,82,574
4675,33,Female,97,26,6,84
4676,29,Male,58,61,89,1157
4677,48,Male,117,23,72,792
4678,41,Female,126,46,64,704
4679,31,Female,56,30,89,1068
4680,62,Female,44,67,90,1260
4681,42,Male,40,92,53,265
4682,51,Female,139,33,6,48
4683,20,Male,33,3,21,189
4684,41,Female,67,69,87,783
4685,59,Female,99,83,92,460
4686,26,Male,31,42,24,168
4687,43,Male,118,62,80,480
4688,37,Female,119,58,93,1023
4689,57,Female,118,57,91,819
4690,27,Male,138,1,36,252
4691,36,Female,95,73,55,660
4692,20,Male,51,60,92,460
4693,41,Male,135,69,46,230
4694,22,Female,84,59,67,670
4695,20,Male,144,46,93,465
4696,44,Male,73,34,65,520
4697,33,Male,132,97,66,660
4698,66,Female,147,25,7,35
4699,32,Male,51,42,93,1209
4700,52,Female,45,29,96,768
4701,29,Female,113,25,80,1040
4702,58,Female,108,54,30,390
4703,61,Male,20,73,52,520
4704,43,Male,29,67,12,132
4705,64,Female,30,15,9,45
4706,51,Female,34,4,15,135
4707,40,Male,91,38,46,322
4708,48,Female,58,20,95,1330
4709,67,Female,60,23,45,630
4710,37,Male,109,37,23,230
4711,29,Female,78,62,52,416
4712,40,Male,145,8,57,741
4713,21,Male,23,37,59,649
4714,40,Female,56,45,65,520
4715,65,Male,87,97,36,360
4716,65,Male,98,33,50,300
4717,18,Male,73,7,96,672
4718,42,Female,35,22,40,440
4719,19,Female,77,5,22,176
4720,47,Female,87,15,78,1092
4721,20,Male,75,21,22,242
4722,38,Male,78,89,16,208
4723,42,Female,83,17,76,684
4724,37,Female,143,56,50,250
4725,66,Male,120,50,59,531
4726,69,Female,79,7,42,420
4727,39,Female,136,50,82,492
4728,38,Female,76,60,6,72
4729,50,Female,117,83,13,78
4730,69,Female,74,7,9,117
4731,55,Male,60,40,23,138
4732,32,Female,19,45,75,525
4733,63,Female,127,59,43,516
4734,69,Male,84,88,46,460
4735,32,Male,25,75,21,105
4736,63,Male,112,55,67,536
4737,42,Male,45,64,94,846
4738,38,Female,26,65,50,350
4739,41,Female,122,54,95,475
4740,22,Female,94,96,96,672
4741,23,Female,81,40,24,312
4742,66,Male,66,53,74,444
4743,60,Male,147,44,12,60
4744,65,Female,39,63,23,253
4745,61,Female,49,2,36,396
4746,64,Female,36,79,23,207
4747,40,Female,110,21,28,168
4748,21,Male,131,88,28,140
4749,44,Female,34,50,60,540
4750,35,Male,120,81,85,1190
4751,38,Male,18,52,22,176
4752,45,Male,32,9,16,208
4753,52,Male,65,99,45,405
4754,39,Female,34,20,91,1274
4755,57,Female,136,83,52,312
4756,40,Female,94,18,86,688
4757,20,Female,116,84,68,884
4758,57,Male,39,30,20,240
4759,67,Male,73,65,84,588
4760,27,Male,59,24,27,324
4761,42,Female,55,88,90,540
4762,69,Male,52,47,43,301
4763,66,Male,131,83,37,333
4764,25,Male,33,94,28,392
4765,28,Male,28,90,65,910
4766,22,Female,141,44,59,708
4767,62,Male,17,29,65,325
4768,54,Male,51,77,88,704
4769,62,Female,131,68,99,495
4770,55,Female,30,17,44,220
4771,46,Female,23,97,62,558
4772,22,Male,21,5,76,760
4773,26,Male,148,92,78,390
4774,65,Male,29,88,5,50
4775,19,Male,86,81,89,801
4776,18,Female,118,50,29,232
4777,57,Male,143,40,57,798
4778,68,Male,110,46,65,585
4779,47,Female,136,51,50,600
4780,28,Female,129,11,78,1014
4781,45,Female,94,12,64,384
4782,61,Male,21,13,55,550
4783,29,Male,149,64,77,539
4784,56,Male,64,8,88,528
4785,43,Male,144,65,52,260
4786,30,Male,61,9,88,704
4787,25,Female,28,92,44,528
4788,45,Female,45,2,11,77
4789,47,Male,64,78,79,711
4790,26,Male,55,13,89,1246
4791,56,Male,28,2,23,207
4792,48,Male,147,68,19,171
4793,38,Male,19,76,74,962
4794,64,Female,19,48,65,780
4795,51,Female,127,74,60,720
4796,48,Female,132,3,14,70
4797,69,Male,110,68,50,250
4798,42,Male,50,6,84,504
4799,29,Female,93,87,79,948
4800,18,Female,33,5,61,854
4801,39,Male,36,3,39,195
4802,57,Female,70,10,76,608
4803,54,Female,31,43,96,1248
4804,64,Male,31,19,7,42
4805,18,Female,92,14,70,490
4806,18,Female,70,21,57,570
4807,59,Female,94,43,82,1148
4808,59,Male,64,28,56,392
4809,38,Female,72,21,97,776
4810,32,Female,32,36,57,741
4811,34,Female,149,24,58,754
4812,39,Male,90,54,51,714
4813,55,Male,24,38,7,63
4814,52,Female,83,17,69,759
4815,62,Male,99,22,19,247
4816,33,Female,145,83,88,1056
4817,25,Male,97,45,90,990
4818,64,Male,123,74,38,456
4819,34,Female,58,61,54,486
4820,34,Female,146,11,37,333
4821,43,Female,32,61,77,693
4822,30,Male,107,38,7,35
4823,34,Female,52,66,6,60
4824,55,Male,65,33,8,72
4825,34,Male,33,43,20,240
4826,65,Female,134,31,58,696
4827,31,Male,82,35,37,222
4828,62,Female,80,37,13,130
4829,23,Male,112,47,61,854
4830,52,Female,102,100,44,616
4831,63,Male,47,23,56,560
4832,31,Male,119,36,86,602
4833,64,Female,88,40,20,100
4834,25,Male,96,90,12,132
4835,32,Female,33,89,91,1274
4836,44,Male,85,81,64,576
4837,30,Male,71,15,40,560
4838,66,Male,93,37,7,63
4839,48,Female,56,4,19,228
4840,52,Female,130,22,86,774
4841,23,Female,18,81,27,243
4842,22,Female,18,22,7,35
4843,39,Female,19,81,34,204
4844,66,Male,55,78,49,441
4845,40,Male,122,78,21,231
4846,42,Female,101,17,62,434
4847,51,Male,118,72,62,310
4848,43,Male,131,98,61,366
4849,64,Male,115,90,11,77
4850,22,Male,89,94,43,559
4851,43,Female,89,86,82,984
4852,37,Male,27,80,62,496
4853,23,Female,39,94,60,720
4854,23,Female,129,80,19,247
4855,67,Male,96,38,48,336
4856,35,Female,24,24,16,160
4857,21,Male,64,100,12,144
4858,34,Male,29,99,84,1176
4859,31,Male,30,6,45,495
4860,31,Female,16,68,38,494
4861,30,Female,44,82,50,550
4862,24,Female,96,6,92,460
4863,61,Male,45,26,33,429
4864,32,Male,91,91,20,180
4865,36,Male,128,41,9,90
4866,60,Female,49,75,9,54
4867,64,Male,37,38,34,204
4868,61,Male,120,80,54,432
4869,52,Female,111,83,9,72
4870,34,Female,129,43,17,153
4871,52,Female,114,53,53,583
4872,36,Male,69,15,93,465
4873,37,Male,22,90,54,756
4874,53,Male,73,56,18,144
4875,52,Female,142,56,50,650
4876,49,Female,46,31,94,1128
4877,65,Female,107,83,86,602
4878,61,Female,21,57,88,880
4879,57,Male,16,51,38,494
4880,41,Male,99,24,75,900
4881,34,Male,148,58,51,561
4882,24,Male,120,73,64,704
4883,60,Male,50,87,78,390
4884,67,Male,59,4,83,747
4885,18,Male,56,10,85,935
4886,52,Male,67,63,15,90
4887,49,Female,124,73,95,950
4888,53,Female,23,83,89,534
4889,30,Male,101,15,99,693
4890,23,Female,128,98,54,270
4891,31,Male,89,63,8,56
4892,54,Male,144,19,45,495
4893,65,Female,25,63,63,567
4894,32,Male,64,56,64,512
4895,64,Male,136,21,85,1020
4896,21,Male,89,34,66,792
4897,57,Male,45,17,88,440
4898,33,Male,106,18,29,377
4899,45,Male,106,81,91,1183
4900,33,Male,89,66,83,498
4901,21,Female,106,51,37,222
4902,62,Female,143,65,23,276
4903,43,Male,56,43,61,610
4904,45,Female,124,57,19,133
4905,49,Male,32,10,45,270
4906,62,Male,91,37,73,657
4907,19,Male,147,48,84,1008
4908,48,Male,34,69,64,640
4909,20,Female,141,56,26,182
4910,25,Female,89,76,47,611
4911,41,Female,76,36,36,432
4912,32,Female,46,31,17,238
4913,60,Male,42,55,42,420
4914,48,Female,88,38,30,150
4915,26,Male,95,73,85,510
4916,56,Male,36,90,9,72
4917,62,Female,110,15,53,318
4918,19,Male,136,16,95,665
4919,25,Female,137,77,9,108
4920,24,Female,66,89,75,975
4921,61,Female,92,94,52,520
4922,68,Female,84,53,22,176
4923,56,Female,35,56,99,594
4924,59,Male,78,7,10,110
4925,33,Female,90,57,70,980
4926,52,Female,75,55,81,891
4927,47,Male,109,52,46,644
4928,27,Female,54,4,56,728
4929,55,Female,18,43,15,135
4930,35,Male,45,40,30,420
4931,67,Male,83,30,25,200
4932,22,Female,84,10,70,980
4933,46,Male,19,94,44,440
4934,56,Female,129,7,60,360
4935,51,Male,105,36,55,330
4936,60,Female,22,35,24,312
4937,62,Female,23,88,85,935
4938,40,Female,29,39,84,924
4939,22,Male,119,36,61,549
4940,47,Female,21,20,9,99
4941,23,Male,86,49,18,234
4942,63,Female,129,96,28,392
4943,61,Female,29,59,72,648
4944,21,Female,97,49,56,728
4945,46,Female,53,90,52,260
4946,40,Female,148,26,92,644
4947,23,Male,71,36,51,561
4948,49,Male,106,43,64,512
4949,59,Male,95,99,77,462
4950,35,Female,141,43,7,49
4951,32,Female,89,99,13,143
4952,57,Male,93,76,86,1032
4953,49,Female,24,33,87,1131
4954,26,Female,121,100,28,280
4955,54,Female,101,78,8,112
4956,27,Male,81,97,13,169
4957,37,Male,76,45,5,40
4958,23,Male,145,45,39,351
4959,65,Male,121,88,78,390
4960,20,Male,107,15,16,208
4961,59,Female,100,95,22,286
4962,28,Female,135,17,82,1066
4963,60,Female,93,12,14,98
4964,34,Female,24,22,78,1092
4965,49,Male,43,23,22,308
4966,21,Male,110,90,28,392
4967,21,Female,24,78,5,60
4968,34,Male,27,12,98,686
4969,58,Female,61,68,83,830
4970,36,Female,64,51,76,684
4971,22,Female,146,13,86,1032
4972,49,Female,130,57,20,140
4973,39,Male,127,55,89,445
4974,23,Female,99,82,19,247
4975,52,Male,67,28,66,924
4976,39,Female,144,44,9,117
4977,18,Female,82,19,49,343
4978,37,Female,93,46,56,336
4979,39,Female,71,3,75,600
4980,65,Male,111,83,11,132
4981,28,Female,149,20,31,310
4982,30,Male,77,25,93,1302
4983,59,Female,79,75,90,450
4984,20,Female,53,56,17,204
4985,26,Female,123,81,21,189
4986,29,Male,40,61,48,480
4987,40,Female,26,55,17,153
4988,31,Female,91,35,94,1316
4989,50,Female,100,78,77,693
4990,35,Female,44,59,9,63
4991,66,Female,66,39,37,296
4992,58,Male,77,57,8,72
4993,26,Male,134,83,96,576
4994,40,Female,119,67,30,300
4995,27,Female,53,34,72,432
4996,36,Male,55,41,20,160
4997,64,Female,135,22,26,130
4998,22,Male,122,27,40,320
4999,64,Female,79,21,62,682
5000,69,Female,132,41,59,708
